Date,Sharpe,HRP,Sortino,SPY
2025-02-27,181016.2136191901,156242.33986970864,188451.60250266318,157964.56981211543
2025-02-28,185396.72944631765,158858.5693956134,192947.4676313592,160429.70304313055
2025-03-03,179153.120692069,156642.0772393851,187717.0375139978,157618.97835602032
2025-03-04,176675.7472983144,154753.6181336107,184441.13290750256,155753.27602176077
2025-03-05,177776.83384339698,155750.69877196083,186336.238593489,157427.26546225406
2025-03-06,173467.92359621247,154743.0380831082,181757.84920262944,154632.75787699723
2025-03-07,174403.46673838486,154466.47286836806,181442.80329187567,155499.45329976204
2025-03-10,169348.55063551108,151527.32244868862,175673.1440058769,151357.65564238094
2025-03-11,168785.54006203727,150074.44492465004,175693.5933843213,150099.40916249517
2025-03-12,171474.50273843712,150127.4890375789,178455.06015133735,150895.9363620859
2025-03-13,170045.1603961617,148490.8059095176,176952.7604221521,148884.43057910082
2025-03-14,175385.19523846815,151478.74073698,182195.11269789032,151959.72808768583
2025-03-17,175670.33957957744,152816.6283688199,182506.28418059295,153131.5558052207
2025-03-18,173492.01794921543,152187.983335624,180266.04415842367,151476.4250151302
2025-03-19,175818.56807468738,153893.8786738773,182435.98287775047,153126.13895882844
2025-03-20,176307.3890937447,154287.8389049679,183140.67335675415,152683.34520358295
2025-03-21,176371.57300617488,154449.414038269,183378.29304926848,152733.70181263713
2025-03-24,180037.38705880207,156833.5357539463,187886.84063556427,155468.94174215125
2025-03-25,180881.73863848674,157561.66316036836,188969.85125051998,155842.67070589514
2025-03-26,177949.85272238177,156868.3886522123,186081.8447181312,153982.18459408742
2025-03-27,176654.86897289517,156941.73186858074,184854.5640806324,153573.2461287937
2025-03-28,173227.39222647963,154086.65986704902,180818.44059911586,150480.5444933742
2025-03-31,174136.15137112376,155547.9812707308,181633.48201970712,151490.66931490248
2025-04-01,174888.53490939297,155517.0166139156,182431.14348082335,151918.5667425692
2025-04-02,175659.4176586319,156119.62016736605,183514.03047816927,152879.9566652287
2025-04-03,164951.82068661004,150571.94743067195,174032.25930623335,145345.90911066733
2025-04-04,153349.95868913183,141531.64033988578,162386.72487870159,136836.92951746582
2025-04-07,154893.05710003412,140885.09980962824,164162.95843129253,136593.2048671366
2025-04-08,153597.995880165,140208.32033202326,163713.20021529953,134453.7678847882
2025-04-09,171446.4895088315,151313.04717354884,181384.80921821084,148574.0151872321
2025-04-10,164463.55794907204,147107.97523065467,174971.47737560023,142063.65128884144
2025-04-11,169086.5955041703,150441.1019580145,178891.78614160666,144598.4679018412
2025-04-14,169178.6142962757,150962.50294440115,178671.6434301217,146001.28064948638
2025-04-15,169131.46282619552,150335.7644239727,178234.13863925356,145592.32546553094
2025-04-16,163670.03990524705,147658.94393483902,172610.71557545097,142356.11083803946
2025-04-17,163307.22892037372,146409.18611717084,171327.01955500923,142559.22585908824
2025-04-21,158930.75451632513,142455.56798599465,166418.39123123145,139165.9310455515
2025-04-22,163285.22112489858,146110.76384166421,170914.53183002377,142786.7166889023
2025-04-23,167090.79145255228,147979.2533716149,175048.24586644914,144999.24766022313
2025-04-24,170561.56235589064,150212.16268873334,178436.13026510194,148051.33966636218
2025-04-25,172753.7265678501,150851.99947175704,180819.12343590223,149121.0665168673
2025-04-28,172052.72770816804,150909.22861377875,180198.5515493139,149177.9266853245
2025-04-29,172883.14559662255,151267.49983151784,181163.49130008245,150117.64922241485
2025-04-30,172547.7272089161,151167.40995809837,180851.72716617366,150177.21781406822
2025-05-01,174468.93666534498,150766.01876240695,182541.133818254,151241.527818181
2025-05-02,177408.40200933084,152534.79707934626,186564.26801534364,153486.5933051789
2025-05-05,174457.78897790925,150527.91476457345,183890.6969665144,152606.43935974193
2025-05-06,173721.9515833956,149189.08117537398,182320.97408916758,151330.8890649919
2025-05-07,175710.57310183105,149012.560896492,184148.38465893708,151967.3183600997
2025-05-08,176495.44535011664,149183.72283865092,184647.18880466413,153026.17808049684
2025-05-09,176365.80094099767,149003.98155867305,184270.85136323542,152831.22176635987
2025-05-12,182715.6906200019,152534.88513002533,190377.72403381433,157881.8960299864
2025-05-13,186432.95976269667,150161.15356375705,192565.10081310544,158924.52192986838
2025-05-14,188031.0497210617,149407.84723387746,193928.93757827178,159127.6369509172
2025-05-15,188303.8318780438,148475.04695588903,193362.4356381678,159904.87081490085
2025-05-16,188877.62799282122,150421.72316427497,194823.40487141963,160917.72077828695
2025-05-19,188131.76230667354,151370.6800026765,194786.4034820282,161093.73484871266
2025-05-20,187087.44896501262,150670.00231227913,194006.93260418135,160552.1170841315
2025-05-21,184451.12964372896,148051.1152681006,191394.49842062866,157846.6698097749
2025-05-22,184385.4856526914,147461.98809644883,191325.13333359396,157908.96354328614
2025-05-23,182873.77745737496,146321.2858236673,190064.23941091768,156831.12814185437
2025-05-27,186636.63417773158,148503.41732732134,193976.19868372395,160091.73529677282
2025-05-28,185667.91262601127,147862.28847043708,192905.92058012623,159165.55487566316
2025-05-29,187745.1808801945,148404.76174509953,194743.36900677282,159793.82546385913
2025-05-30,186354.39391873206,148943.34180870885,193620.84268355594,159615.11968889902
2025-06-02,188055.75985171963,149613.9297696309,195190.67317564727,160514.23259670893
2025-06-03,189557.1061386215,149408.68219400902,195800.70934397887,161429.5458877106
2025-06-04,189433.78578239022,149428.53530196848,195867.04673786793,161386.21111657238
2025-06-05,187889.2943691258,148817.31065022358,193967.82792698816,160606.2688293926
2025-06-06,190187.9735051369,151131.1746913598,196718.61022382398,162255.5313692248
2025-06-09,190222.03740308294,151222.904790185,197124.9754816162,162401.76950315465
2025-06-10,191534.27794485114,152651.77546595168,198484.63894418319,163322.5497965337
2025-06-11,190870.243431301,152930.71811348185,197592.26085355887,162856.73444412104
2025-06-12,191852.1394009162,153566.87711404802,198411.71652128344,163503.98071335166
2025-06-13,189174.2763503981,151907.13256525117,195623.1431415391,161676.01239855934
2025-06-16,191915.56884619567,152769.8479381149,198389.347894566,163214.2128686881
2025-06-17,190940.42997725384,152298.523801221,197027.41268130665,161819.54210929305
2025-06-18,191472.6670365105,150949.9970578295,197440.3170951658,161795.14958186608
2025-06-20,191260.24701357124,150156.10714076296,196230.71267427393,161415.18455730635
2025-06-23,192380.17966978587,150669.24884879976,198264.845677632,163009.54301210077
2025-06-24,194749.4457950163,151782.3608171336,201267.7103558998,164810.34350162317
2025-06-25,196478.61108096465,151400.03267770718,202210.1832003924,164902.69738887923
2025-06-26,197979.01774771675,152470.89162578862,203832.45665599353,166192.859793959
2025-06-27,198874.29410637464,153009.38089898307,204952.39887653253,167018.5610582242
2025-06-30,199991.384568548,153601.42733936087,205841.2703445925,167817.1112158812
2025-07-01,198694.3574633543,154608.00223644474,204555.75062633265,167762.80900266476
2025-07-02,200054.84059872304,153907.9939535213,204602.19284163523,168523.34092360554
2025-07-03,202493.61575798792,155386.75272972055,206984.57125809006,169851.53828406325
2025-07-07,200428.7508505268,153808.2886195567,204700.61194441924,168585.7684064104
2025-07-08,200083.8908693799,153912.91250796308,203753.59569366957,168493.44795647782
2025-07-09,201751.61499983302,154638.35883264095,205354.55720429576,169503.84027659334
2025-07-10,202783.6570979247,154725.64385708544,206239.56523891634,169981.87697071207
2025-07-11,202033.0662991956,154460.92696167043,205558.32499780634,169384.3520013908
2025-07-14,201832.59145970948,154347.59291591408,205907.70732303415,169707.5571694635
2025-07-15,202679.37607602967,152691.40250380075,205642.48295214784,168982.35178070446
2025-07-16,202809.82198248303,153086.70089464393,205903.3435310794,169547.2920783635
2025-07-17,204005.66325496495,152727.8925042501,206865.43898051255,170584.86894241069
2025-07-18,203596.1750923931,152140.81203264967,207208.418328984,170459.93038349246
2025-07-21,203859.26180714899,152636.0261055977,207517.25623501049,170783.15227022686
2025-07-22,202840.90796664427,153299.8820497751,206896.81151861258,170807.59495363894
2025-07-23,205711.18491478314,155011.21033217246,209817.27432768416,172260.73087301487
2025-07-24,206568.13796593397,154640.76192255702,209793.93019396148,172317.77494675084
2025-07-25,207124.0952839751,155367.37175142963,210748.09409775815,173045.70547736774
2025-07-28,208158.28531844902,155335.79584882114,211452.94339274603,173002.25367559757
2025-07-29,206570.87930687575,152852.45139743606,208794.38434786088,172545.9345230331
2025-07-30,207585.63601824208,152809.8749774556,209815.82528124948,172328.64207685884
2025-07-31,207860.6851292999,151897.71853241042,210791.94062485517,171682.19830339
2025-08-01,204100.59773405606,149184.0646333965,207012.5232148702,168868.24691457077
2025-08-04,206131.4016065456,149497.66347683984,209121.20430940186,171435.02960874967
2025-08-05,205042.8528041007,149628.19569572952,208435.2507797288,170565.85982405258
2025-08-06,207160.63318886838,150232.77415065005,209922.44089892096,171872.3229242943
2025-08-07,206327.9903944471,147512.40991305737,207576.62254671953,171728.37524701798
2025-08-08,208860.04156320964,149133.58333830122,209624.40602707874,173067.42301892192
2025-08-11,208273.7181127411,148974.04837873057,209519.5554143768,172725.19201382942
2025-08-12,210619.70530538852,150777.58944320006,212241.19193130764,174564.02745872975
2025-08-13,210962.53281893444,152678.97736574055,212642.54269452376,175161.5858653744
2025-08-14,211895.60712795221,153769.21006193175,213954.56263929454,175177.86984187464
2025-08-15,210601.42720727678,155648.35330807572,213684.29904924482,174767.7276329382
2025-08-18,210784.35746090332,155567.16216044754,213749.02017910188,174729.7261148837
2025-08-19,208887.0324287215,155337.40246741343,212053.64493759404,173781.77799623468
2025-08-20,208985.1894734387,155063.3972384054,212144.96390864634,173320.02527861623
2025-08-21,208497.0273403272,155206.81857221745,211597.78847341452,172624.712856985
2025-08-22,211389.96123698517,157310.4494713523,214620.67393938318,175275.67401284637
2025-08-25,211434.41820995568,156627.0625624199,214351.17789632728,174504.27496179758
2025-08-26,213388.67921753146,157739.33207788772,216382.7567633406,175234.91391561064
2025-08-27,213872.0171286874,158418.55353681277,216671.21167227413,175634.18899443912
2025-08-28,214562.57844486725,159111.3518698293,217287.33847370787,176256.17336583414
2025-08-29,212747.70905093895,159752.5366144289,215876.0416671483,175205.03766714456
2025-09-02,211016.43867544646,159149.1773727283,214177.41558446756,173906.73327381464
2025-09-03,211520.9194679813,160057.00933001708,214881.1067425418,174849.2143900862
2025-09-04,213437.05861360184,161414.4486011328,217195.76903915402,176310.50901637398
2025-09-05,209962.5358943588,159261.23683973725,213738.5334198232,175799.87093193133
2025-09-08,209746.1477536879,159478.45945414837,213305.6873045156,176231.74740108376
2025-09-09,211170.69684287807,161679.91261079969,215815.42437879465,176639.1644681624
2025-09-10,212934.48586516356,160788.04395872523,216515.47675925662,177149.78583394332
2025-09-11,214458.11154137267,162230.79760842872,218676.46350153186,178621.96430900076
2025-09-12,214883.47520715752,162232.70896990853,219098.27058264293,178562.1783747452
2025-09-15,215485.45915097484,162827.1349145152,219878.04956724073,179512.83491659036
2025-09-16,215412.55409935577,163316.07525569983,219826.7397244124,179265.68294061173
2025-09-17,214587.21119104282,163970.96683749306,219414.9693186501,179042.95692938348
2025-09-18,215961.12357505,162803.48632248462,220500.88490655302,179879.50860509495
2025-09-19,217114.1809613753,163725.05839586665,221534.80389747454,180770.44608733134
2025-09-22,219515.15543084522,164214.2393108702,222872.0340758038,181625.6725081668
2025-09-23,217702.25944169285,163758.49983838372,220895.9493081105,180636.9977296055
2025-09-24,217661.4494398124,163941.14419924704,221283.74740241532,180062.27701484927
2025-09-25,217717.26098323864,162862.9418782832,220126.9150086306,179231.56015207272
2025-09-26,218731.96937538384,163885.41532559518,221383.6509031428,180258.40363530556
2025-09-29,219218.50767842747,163639.33684543558,222309.87110170836,180764.99580361566
2025-09-30,220568.0445459042,164224.35220852177,223690.2172005085,181445.91345751932
2025-10-01,219586.54824415257,165468.83416754915,222934.91325715889,182064.20300467763
2025-10-02,219740.78663724277,165308.72640457336,222776.10192850247,182273.88845977635
2025-10-03,220070.75306815535,166660.07476327143,222848.89753830445,182271.19675524192
2025-10-06,219755.49156395826,167427.84176070432,223229.4406356178,182924.86299056714
2025-10-07,219675.80053646385,167657.63804683986,222961.4296475888,182246.67047852135
2025-10-08,220507.6500247812,167842.43090498564,223488.6851473827,183333.41692664166
2025-10-09,221184.11948173723,167094.38457492943,224467.13592898933,182802.29848161092
2025-10-10,214834.85194968566,163276.00491152686,218373.4554289734,177861.54941869195
2025-10-13,218839.28856428983,164603.8978349678,221861.57813724826,180590.6703180222
2025-10-14,215819.2165477523,164814.35162373757,219370.7202356485,180370.05085816872
2025-10-15,216572.49117468012,165266.88249729815,220417.69968985062,181170.82459783237
2025-10-16,214686.76973533124,163109.07419455206,218036.46169346586,179937.004082697
2025-10-17,216265.60810987794,164172.87541668682,219227.136900078,180958.38056355243
2025-10-20,218325.51814374232,166176.9429706315,221313.88335661302,182840.433748959
2025-10-21,216988.54135336512,165994.77182113106,219962.94663122288,182837.69188843947
2025-10-22,216182.76528115908,165952.64159870116,219133.87075198183,181887.15237722624
2025-10-23,217050.863228488,166470.32838228781,219740.46395704674,182965.72339977304
2025-10-24,219804.59472250674,167595.97135250125,222232.9256024594,184461.0237839679
2025-10-27,222564.2337182502,168890.0659645458,224694.38279967662,186637.24182206637
2025-10-28,224947.88363479948,168637.78919942872,226442.84248072922,187132.95014160682
2025-10-29,226364.27087366738,167748.86910828826,226737.36020255374,187222.8296669306
2025-10-30,223685.80002526924,166841.38416834807,223326.38926904203,185163.7258540726
2025-10-31,222748.09553352397,166825.21352486283,222950.22049880694,185771.11483379957
2025-11-03,222731.0067140819,166574.01810779847,223080.48642824247,186119.74908632494
2025-11-04,221417.96212415877,167110.01831014475,222042.44959179248,183913.57120645186
2025-11-05,221200.69419358906,167416.70160957164,222433.53515583446,184550.9033092917
2025-11-06,219188.2100299275,166765.59567303397,220284.72734935363,182570.7951729878
2025-11-07,220074.59331534637,167293.52445236524,220899.3437398052,182750.5375049736
2025-11-10,224099.48013151536,168779.20608131617,224588.56334208924,185602.25635058346
2025-11-11,222908.29695857296,170358.48435261124,223434.89847468468,186027.12770048165
2025-11-12,223359.3040033613,171065.71658251356,224207.13498366217,186130.63293509462
2025-11-13,220526.7095552085,170211.0148899751,221436.62210841387,183041.97721580765
2025-11-14,220274.56603195902,169089.95476082523,220353.51093139636,183012.03409269475
2025-11-17,217250.24900942066,167727.01286930038,217911.9908430037,181306.9980974161
2025-11-18,215491.16300667572,166552.39360128276,215781.1405095076,179784.47973196622
2025-11-19,217292.87096446307,166525.2284629629,217122.74214783584,180479.0230951591
2025-11-20,214481.5405570871,165664.9440032494,214654.13807141967,177728.1010609661
2025-11-21,214820.99254816686,167400.2786038339,215392.64810360476,179498.4903048479
2025-11-24,217730.31652765232,168863.39785448674,218359.39443946411,182140.44010205055
2025-11-25,218034.46534015075,170817.20563572695,219919.77443243377,183853.634804241
2025-11-26,219816.66119107275,171371.9775924277,221495.33023383011,185122.88216352838
2025-11-28,220612.32697177972,172176.6888865016,222575.3474374156,186133.35807695246
2025-12-01,220292.04499257417,170818.05453582422,221346.11012437957,185283.5819398327
2025-12-02,220592.57814556314,170677.13870820706,221656.12000055687,185626.76590864235
2025-12-03,220312.3517870998,171222.4997020197,221506.5747987748,186269.5482951979
2025-12-04,222187.65331325683,170447.47071676594,223562.31922090388,186405.7217947816
2025-12-05,222303.83332567386,170744.1378925092,223999.04152825547,186759.8063310226
2025-12-08,222283.7095327103,169289.40077645943,223076.9942040303,186198.72804421734
2025-12-09,219648.5808745426,168681.46644521836,219737.30040331968,186038.0115492513
2025-12-10,220731.4043243032,169344.5547815765,220725.0096542355,187271.8655017101
2025-12-11,222213.4433474967,172065.6582778145,222918.89209125456,187707.63741903967
2025-12-12,219946.4712045522,172402.25369160663,221965.6384282956,185689.39401538763
2025-12-15,220409.57635788913,172561.0039868992,223486.14539989174,185408.854871985
2025-12-16,219530.61270687493,171036.00742558856,222770.8955006766,184902.2627036749
2025-12-17,217409.02972763975,170836.1287694964,220655.06213833587,182867.6684488758
2025-12-18,218571.5286310051,171516.7101687249,222203.7796937257,184248.56303102628
2025-12-19,220830.83920347737,171848.24556134833,223587.82885966444,185918.48983672532
2025-12-22,223160.39541479194,172752.24395622243,226005.76389945752,187076.7420009561
2025-12-23,225860.56793678785,173557.7853724801,228124.052804337,187931.7677978511
2025-12-24,226448.88998199443,174174.7861895168,228864.09031826042,188592.84040031143
2025-12-26,226437.04772364016,174082.58923505718,228571.40786886396,188573.7142513214
2025-12-29,225476.89619276614,174122.3014787903,227314.59467947306,187901.7076441063
2025-12-30,225661.15294627874,174535.44304479603,227709.3617505277,187672.26073087283
2025-12-31,224531.67250645952,173579.67912286418,226568.3124267776,186281.8030742273
2026-01-05,224456.2417912953,174140.97128861563,226008.03543321026,187866.1972066458
2026-01-06,225946.31292160446,175243.3234787254,227248.49364905708,188983.47193103866
2026-01-07,226794.47708484938,174863.95644061457,228495.38246166604,188374.31077317105
2026-01-08,226919.98205973173,174493.25957580758,228315.75147928146,188355.184624181
2026-01-09,227755.23783597484,174952.4488798338,229769.4406783952,189600.84195180325
2026-01-12,229890.12603869615,175232.65693556308,232612.9117900622,189898.6013167616
2026-01-13,229074.53253978258,173262.97152731149,233092.96738041146,189518.90379078916
2026-01-14,227588.33456781652,171653.4697781728,231352.5290001827,188587.37339793405
2026-01-15,225686.9159633473,170929.55383195728,229394.20842652657,189100.93724817497
2026-01-16,226569.15780150416,171447.4260736038,229896.30440917003,188942.4944912008
2026-01-20,222168.65741846297,168005.03739013537,225338.71108303417,185096.23261677133
2026-01-21,224517.03227673634,168194.9287517147,227874.60938674773,187232.4428974108
2026-01-22,224742.0132696999,169078.59253321163,228465.96603537202,188210.4010138195
2026-01-23,221999.7727912595,168719.1513805438,226664.38795024503,188278.68002822096
2026-01-26,223754.70197387147,170320.53358585967,228279.61331417228,189234.78685378176
2026-01-27,222841.19568046284,169918.4493380484,227416.22312968975,189988.74834067264
2026-01-28,222448.47777199763,169672.7240082007,226958.63720720485,189969.62219168263
2026-01-29,224209.7562744134,169610.43836543197,228459.86645673472,189592.64980756803
2026-01-30,225380.84014258772,169219.65529519937,229480.07950004464,189027.17451273443
2026-02-02,229183.21963335294,171731.0861870679,233399.2148494188,189966.89704982477
2026-02-03,229473.67518488853,171176.26284252485,232776.30051770638,188360.65162655842
2026-02-04,232539.8595988274,172667.6783403527,234461.160283729,187448.24738269334
2026-02-05,227635.81209442538,169537.56049856415,229935.12833685408,185107.16662152612
2026-02-06,232572.96400717995,172559.74962493713,234076.94681329362,188658.39427285508
2026-02-09,231670.78915668465,172230.4886826954,233687.14243764884,189568.07337486235
2026-02-10,228253.11479794222,171381.37703182577,230725.50701700395,189068.15195257237
2026-02-11,226086.5661109021,170562.5563599278,229515.58403066688,189024.4660895383
2026-02-12,226472.39099870773,169296.58631796672,230301.97443553945,186104.25088692486
2026-02-13,225755.77422198086,167937.27944928277,229251.4357908268,186235.3586320121
2026-02-17,224411.96479606174,168373.61741499937,227156.64020856426,186535.8431388283
2026-02-18,223491.63581078654,168227.6052285206,226236.58316080793,187475.56567591865
2026-02-19,222663.2621033239,167516.36001773225,225303.09658104318,186981.11125600606
2026-02-20,224148.63117331322,168029.92200325636,226532.98686591318,188333.33333333323
2026-02-23,223867.95650312598,165950.8256661731,226995.61363454864,186410.2023961185
2026-02-24,223292.3172104031,166664.7343190379,227079.47394522314,187765.1161779801
2026-02-25,224198.94891808668,168201.48666406516,227750.19722467643,189349.54374772197
2026-02-26,222763.8028419768,168306.4654638944,225653.62825617354,188297.80617721102
2026-02-27,224908.7863102114,168138.13661668752,228076.11967072333,187393.61079624287
2026-03-02,221262.2018020964,166355.51047200846,225038.22623168165,187500.15882728607
2026-03-03,220992.0577244545,166634.47662076322,224355.97155218082,185847.4689618044
2026-03-04,220882.86763996244,167415.40515532778,224936.5257715918,187158.6801619703
2026-03-05,217960.64002171162,167169.92384620325,222522.72573824038,186115.168173018
2026-03-06,217096.2455535952,166006.5817143734,221533.37502169813,183675.7315250428
2026-03-09,220070.07734882782,166865.34982757387,224606.66793608165,185284.73552749044
2026-03-10,219810.6627667455,166495.75570299817,224613.39040239583,184986.95944387035
2026-03-11,219148.66465480629,166058.31042184183,224424.68586120202,184754.77067011732
2026-03-12,216980.4702580708,164509.8262550958,222362.53850189463,181949.27892412062
2026-03-13,216998.70619296248,163529.82206364904,221822.37705439274,180919.42608178093
2026-03-16,218227.1177225141,164810.99299925403,223125.22861218022,182760.61885798158
2026-03-17,216705.9400945094,164131.3629233502,221707.4157199841,183241.3806939581
2026-03-18,214241.46863053358,161440.94488294818,218411.84080768027,180684.49544750832
2026-03-19,213913.41207403055,160967.34095186295,217790.0506789944,180239.22733033058
2026-03-20,211075.34328924175,159384.62190610613,214409.3968380873,177655.3581638896
2026-03-23,213153.3102799972,160944.4908248873,216837.3649551576,179520.74284357677
2026-03-24,211591.64946822159,159983.52126425938,214734.3452397632,178918.1186824356
2026-03-25,213061.03299815123,160605.10445507505,216092.89322315907,179915.18622917263
